EmployeeID,recorddate_key,birthdate_key,orighiredate_key,terminationdate_key,age,length_of_service,city_name,department_name,job_title,store_name,gender_short,gender_full,termreason_desc,termtype_desc,STATUS_YEAR,STATUS,BUSINESS_UNIT
7942,12/31/2012 0:00,11/15/1991,4/17/2012,1/1/1900,21,0,Nanaimo,Customer Service,Cashier,18,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7942,12/31/2013 0:00,11/15/1991,4/17/2012,1/1/1900,22,1,Nanaimo,Customer Service,Cashier,18,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7942,12/31/2014 0:00,11/15/1991,4/17/2012,1/1/1900,23,2,Nanaimo,Customer Service,Cashier,18,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7942,12/31/2015 0:00,11/15/1991,4/17/2012,1/1/1900,24,3,Nanaimo,Customer Service,Cashier,18,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7943,12/31/2012 0:00,11/19/1991,4/19/2012,1/1/1900,21,0,Nanaimo,Customer Service,Cashier,18,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7943,12/31/2013 0:00,11/19/1991,4/19/2012,1/1/1900,22,1,Nanaimo,Customer Service,Cashier,18,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7943,12/31/2014 0:00,11/19/1991,4/19/2012,1/1/1900,23,2,Nanaimo,Customer Service,Cashier,18,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7943,12/31/2015 0:00,11/19/1991,4/19/2012,1/1/1900,24,3,Nanaimo,Customer Service,Cashier,18,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7944,12/31/2012 0:00,11/22/1991,4/21/2012,1/1/1900,21,0,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7944,12/31/2013 0:00,11/22/1991,4/21/2012,1/1/1900,22,1,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7944,12/31/2014 0:00,11/22/1991,4/21/2012,1/1/1900,23,2,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7944,12/31/2015 0:00,11/22/1991,4/21/2012,1/1/1900,24,3,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7945,12/31/2012 0:00,11/23/1991,4/21/2012,1/1/1900,21,0,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7945,12/31/2013 0:00,11/23/1991,4/21/2012,1/1/1900,22,1,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7945,12/31/2014 0:00,11/23/1991,4/21/2012,1/1/1900,23,2,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7945,12/31/2015 0:00,11/23/1991,4/21/2012,1/1/1900,24,3,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7946,12/31/2012 0:00,11/22/1991,4/21/2012,1/1/1900,21,0,Abbotsford,Customer Service,Cashier,1,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7946,12/31/2013 0:00,11/22/1991,4/21/2012,1/1/1900,22,1,Abbotsford,Customer Service,Cashier,1,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7946,12/31/2014 0:00,11/22/1991,4/21/2012,1/1/1900,23,2,Abbotsford,Customer Service,Cashier,1,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7946,12/31/2015 0:00,11/22/1991,4/21/2012,1/1/1900,24,3,Abbotsford,Customer Service,Cashier,1,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7947,12/31/2012 0:00,11/24/1991,4/22/2012,1/1/1900,21,0,Langley,Customer Service,Cashier,17,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7947,12/31/2013 0:00,11/24/1991,4/22/2012,1/1/1900,22,1,Langley,Customer Service,Cashier,17,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7947,12/31/2014 0:00,11/24/1991,4/22/2012,1/1/1900,23,2,Langley,Customer Service,Cashier,17,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7947,12/31/2015 0:00,11/24/1991,4/22/2012,1/1/1900,24,3,Langley,Customer Service,Cashier,17,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7948,12/31/2012 0:00,11/24/1991,4/22/2012,1/1/1900,21,0,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7948,12/31/2013 0:00,11/24/1991,4/22/2012,1/1/1900,22,1,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7948,12/31/2014 0:00,11/24/1991,4/22/2012,1/1/1900,23,2,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7948,12/31/2015 0:00,11/24/1991,4/22/2012,1/1/1900,24,3,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7949,12/31/2012 0:00,11/27/1991,4/23/2012,12/30/2014,21,0,Fort Nelson,Customer Service,Cashier,11,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7949,12/31/2013 0:00,11/27/1991,4/23/2012,12/30/2014,22,1,Fort Nelson,Customer Service,Cashier,11,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7950,12/31/2012 0:00,12/2/1991,4/26/2012,1/1/1900,21,0,Trail,Customer Service,Cashier,33,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7950,12/31/2013 0:00,12/2/1991,4/26/2012,1/1/1900,22,1,Trail,Customer Service,Cashier,33,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7950,12/31/2014 0:00,12/2/1991,4/26/2012,1/1/1900,23,2,Trail,Customer Service,Cashier,33,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7950,12/31/2015 0:00,12/2/1991,4/26/2012,1/1/1900,24,3,Trail,Customer Service,Cashier,33,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7951,12/31/2012 0:00,12/1/1991,4/26/2012,1/1/1900,21,0,Vancouver,Processed Foods,Shelf Stocker,44,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7951,12/31/2013 0:00,12/1/1991,4/26/2012,1/1/1900,22,1,Vancouver,Processed Foods,Shelf Stocker,44,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7951,12/31/2014 0:00,12/1/1991,4/26/2012,1/1/1900,23,2,Vancouver,Processed Foods,Shelf Stocker,44,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7951,12/31/2015 0:00,12/1/1991,4/26/2012,1/1/1900,24,3,Vancouver,Processed Foods,Shelf Stocker,44,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7952,12/31/2012 0:00,12/6/1991,4/28/2012,1/1/1900,21,0,Richmond,Customer Service,Cashier,29,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7952,12/31/2013 0:00,12/6/1991,4/28/2012,1/1/1900,22,1,Richmond,Customer Service,Cashier,29,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7952,12/31/2014 0:00,12/6/1991,4/28/2012,1/1/1900,23,2,Richmond,Customer Service,Cashier,29,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7952,12/31/2015 0:00,12/6/1991,4/28/2012,1/1/1900,24,3,Richmond,Customer Service,Cashier,29,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7953,12/31/2012 0:00,12/6/1991,4/28/2012,1/1/1900,21,0,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7953,12/31/2013 0:00,12/6/1991,4/28/2012,1/1/1900,22,1,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7953,12/31/2014 0:00,12/6/1991,4/28/2012,1/1/1900,23,2,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7953,12/31/2015 0:00,12/6/1991,4/28/2012,1/1/1900,24,3,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7954,12/31/2012 0:00,12/9/1991,4/30/2012,1/1/1900,21,0,Vancouver,Processed Foods,Shelf Stocker,44,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7954,12/31/2013 0:00,12/9/1991,4/30/2012,1/1/1900,22,1,Vancouver,Processed Foods,Shelf Stocker,44,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7954,12/31/2014 0:00,12/9/1991,4/30/2012,1/1/1900,23,2,Vancouver,Processed Foods,Shelf Stocker,44,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7954,12/31/2015 0:00,12/9/1991,4/30/2012,1/1/1900,24,3,Vancouver,Processed Foods,Shelf Stocker,44,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7955,12/31/2012 0:00,12/11/1991,5/1/2012,1/1/1900,21,0,Aldergrove,Customer Service,Cashier,2,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7955,12/31/2013 0:00,12/11/1991,5/1/2012,1/1/1900,22,1,Aldergrove,Customer Service,Cashier,2,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7955,12/31/2014 0:00,12/11/1991,5/1/2012,1/1/1900,23,2,Aldergrove,Customer Service,Cashier,2,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7955,12/31/2015 0:00,12/11/1991,5/1/2012,1/1/1900,24,3,Aldergrove,Customer Service,Cashier,2,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7956,12/31/2012 0:00,12/11/1991,5/1/2012,1/1/1900,21,0,Chilliwack,Customer Service,Cashier,6,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7956,12/31/2013 0:00,12/11/1991,5/1/2012,1/1/1900,22,1,Chilliwack,Customer Service,Cashier,6,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7956,12/31/2014 0:00,12/11/1991,5/1/2012,1/1/1900,23,2,Chilliwack,Customer Service,Cashier,6,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7956,12/31/2015 0:00,12/11/1991,5/1/2012,1/1/1900,24,3,Chilliwack,Customer Service,Cashier,6,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7957,12/31/2012 0:00,12/15/1991,5/3/2012,1/1/1900,21,0,North Vancouver,Customer Service,Cashier,22,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7957,12/31/2013 0:00,12/15/1991,5/3/2012,1/1/1900,22,1,North Vancouver,Customer Service,Cashier,22,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7957,12/31/2014 0:00,12/15/1991,5/3/2012,1/1/1900,23,2,North Vancouver,Customer Service,Cashier,22,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7957,12/31/2015 0:00,12/15/1991,5/3/2012,1/1/1900,24,3,North Vancouver,Customer Service,Cashier,22,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7958,12/31/2012 0:00,12/17/1991,5/4/2012,1/1/1900,21,0,Vancouver,Processed Foods,Shelf Stocker,44,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7958,12/31/2013 0:00,12/17/1991,5/4/2012,1/1/1900,22,1,Vancouver,Processed Foods,Shelf Stocker,44,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7958,12/31/2014 0:00,12/17/1991,5/4/2012,1/1/1900,23,2,Vancouver,Processed Foods,Shelf Stocker,44,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7958,12/31/2015 0:00,12/17/1991,5/4/2012,1/1/1900,24,3,Vancouver,Processed Foods,Shelf Stocker,44,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7959,12/31/2012 0:00,12/24/1991,5/8/2012,1/1/1900,21,0,Vancouver,Processed Foods,Shelf Stocker,44,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7959,12/31/2013 0:00,12/24/1991,5/8/2012,1/1/1900,22,1,Vancouver,Processed Foods,Shelf Stocker,44,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7959,12/31/2014 0:00,12/24/1991,5/8/2012,1/1/1900,23,2,Vancouver,Processed Foods,Shelf Stocker,44,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7959,12/31/2015 0:00,12/24/1991,5/8/2012,1/1/1900,24,3,Vancouver,Processed Foods,Shelf Stocker,44,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7960,12/31/2012 0:00,12/25/1991,5/8/2012,1/1/1900,21,0,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7960,12/31/2013 0:00,12/25/1991,5/8/2012,1/1/1900,22,1,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7960,12/31/2014 0:00,12/25/1991,5/8/2012,1/1/1900,23,2,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7960,12/31/2015 0:00,12/25/1991,5/8/2012,1/1/1900,24,3,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7961,12/31/2012 0:00,12/26/1991,5/9/2012,1/1/1900,21,0,New Westminster,Customer Service,Cashier,21,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7961,12/31/2013 0:00,12/26/1991,5/9/2012,1/1/1900,22,1,New Westminster,Customer Service,Cashier,21,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7961,12/31/2014 0:00,12/26/1991,5/9/2012,1/1/1900,23,2,New Westminster,Customer Service,Cashier,21,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7961,12/31/2015 0:00,12/26/1991,5/9/2012,1/1/1900,24,3,New Westminster,Customer Service,Cashier,21,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7962,12/31/2012 0:00,12/28/1991,5/10/2012,1/1/1900,21,0,Trail,Customer Service,Cashier,33,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7962,12/31/2013 0:00,12/28/1991,5/10/2012,1/1/1900,22,1,Trail,Customer Service,Cashier,33,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7962,12/31/2014 0:00,12/28/1991,5/10/2012,1/1/1900,23,2,Trail,Customer Service,Cashier,33,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7962,12/31/2015 0:00,12/28/1991,5/10/2012,1/1/1900,24,3,Trail,Customer Service,Cashier,33,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7963,12/31/2012 0:00,1/10/1992,5/17/2012,1/1/1900,20,0,Nanaimo,Customer Service,Cashier,18,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7963,12/31/2013 0:00,1/10/1992,5/17/2012,1/1/1900,21,1,Nanaimo,Customer Service,Cashier,18,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7963,12/31/2014 0:00,1/10/1992,5/17/2012,1/1/1900,22,2,Nanaimo,Customer Service,Cashier,18,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7963,12/31/2015 0:00,1/10/1992,5/17/2012,1/1/1900,23,3,Nanaimo,Customer Service,Cashier,18,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7964,12/31/2012 0:00,1/12/1992,5/18/2012,1/1/1900,20,0,Nanaimo,Customer Service,Cashier,18,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7964,12/31/2013 0:00,1/12/1992,5/18/2012,1/1/1900,21,1,Nanaimo,Customer Service,Cashier,18,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7964,12/31/2014 0:00,1/12/1992,5/18/2012,1/1/1900,22,2,Nanaimo,Customer Service,Cashier,18,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7964,12/31/2015 0:00,1/12/1992,5/18/2012,1/1/1900,23,3,Nanaimo,Customer Service,Cashier,18,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7965,12/31/2012 0:00,1/15/1992,5/19/2012,1/1/1900,20,0,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7965,12/31/2013 0:00,1/15/1992,5/19/2012,1/1/1900,21,1,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7965,12/31/2014 0:00,1/15/1992,5/19/2012,1/1/1900,22,2,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7965,12/31/2015 0:00,1/15/1992,5/19/2012,1/1/1900,23,3,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7966,12/31/2012 0:00,1/17/1992,5/20/2012,1/1/1900,20,0,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7966,12/31/2013 0:00,1/17/1992,5/20/2012,1/1/1900,21,1,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7966,12/31/2014 0:00,1/17/1992,5/20/2012,1/1/1900,22,2,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7966,12/31/2015 0:00,1/17/1992,5/20/2012,1/1/1900,23,3,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7967,12/31/2012 0:00,1/17/1992,5/20/2012,1/1/1900,20,0,Nanaimo,Customer Service,Cashier,18,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7967,12/31/2013 0:00,1/17/1992,5/20/2012,1/1/1900,21,1,Nanaimo,Customer Service,Cashier,18,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7967,12/31/2014 0:00,1/17/1992,5/20/2012,1/1/1900,22,2,Nanaimo,Customer Service,Cashier,18,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7967,12/31/2015 0:00,1/17/1992,5/20/2012,1/1/1900,23,3,Nanaimo,Customer Service,Cashier,18,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7968,12/31/2012 0:00,1/19/1992,5/21/2012,1/1/1900,20,0,Vancouver,Processed Foods,Shelf Stocker,44,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7968,12/31/2013 0:00,1/19/1992,5/21/2012,1/1/1900,21,1,Vancouver,Processed Foods,Shelf Stocker,44,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7968,12/31/2014 0:00,1/19/1992,5/21/2012,1/1/1900,22,2,Vancouver,Processed Foods,Shelf Stocker,44,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7968,12/31/2015 0:00,1/19/1992,5/21/2012,1/1/1900,23,3,Vancouver,Processed Foods,Shelf Stocker,44,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7969,12/31/2012 0:00,1/21/1992,5/23/2012,1/1/1900,20,0,New Westminster,Customer Service,Cashier,21,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7969,12/31/2013 0:00,1/21/1992,5/23/2012,1/1/1900,21,1,New Westminster,Customer Service,Cashier,21,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7969,12/31/2014 0:00,1/21/1992,5/23/2012,1/1/1900,22,2,New Westminster,Customer Service,Cashier,21,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7969,12/31/2015 0:00,1/21/1992,5/23/2012,1/1/1900,23,3,New Westminster,Customer Service,Cashier,21,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7970,12/31/2012 0:00,1/27/1992,5/26/2012,1/1/1900,20,0,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7970,12/31/2013 0:00,1/27/1992,5/26/2012,1/1/1900,21,1,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7970,12/31/2014 0:00,1/27/1992,5/26/2012,1/1/1900,22,2,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7970,12/31/2015 0:00,1/27/1992,5/26/2012,1/1/1900,23,3,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7971,12/31/2012 0:00,2/5/1992,5/30/2012,1/1/1900,20,0,West Vancouver,Customer Service,Cashier,38,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7971,12/31/2013 0:00,2/5/1992,5/30/2012,1/1/1900,21,1,West Vancouver,Customer Service,Cashier,38,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7971,12/31/2014 0:00,2/5/1992,5/30/2012,1/1/1900,22,2,West Vancouver,Customer Service,Cashier,38,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7971,12/31/2015 0:00,2/5/1992,5/30/2012,1/1/1900,23,3,West Vancouver,Customer Service,Cashier,38,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7972,12/31/2012 0:00,2/4/1992,5/30/2012,1/1/1900,20,0,Vancouver,Processed Foods,Shelf Stocker,44,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7972,12/31/2013 0:00,2/4/1992,5/30/2012,1/1/1900,21,1,Vancouver,Processed Foods,Shelf Stocker,44,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7972,12/31/2014 0:00,2/4/1992,5/30/2012,1/1/1900,22,2,Vancouver,Processed Foods,Shelf Stocker,44,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7972,12/31/2015 0:00,2/4/1992,5/30/2012,1/1/1900,23,3,Vancouver,Processed Foods,Shelf Stocker,44,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7973,12/31/2012 0:00,2/7/1992,5/31/2012,12/30/2015,20,0,Princeton,Customer Service,Cashier,27,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7973,12/31/2013 0:00,2/7/1992,5/31/2012,12/30/2015,21,1,Princeton,Customer Service,Cashier,27,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7973,12/31/2014 0:00,2/7/1992,5/31/2012,12/30/2015,22,2,Princeton,Customer Service,Cashier,27,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7974,12/31/2012 0:00,2/11/1992,6/3/2012,1/1/1900,20,0,Terrace,Customer Service,Cashier,32,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7974,12/31/2013 0:00,2/11/1992,6/3/2012,1/1/1900,21,1,Terrace,Customer Service,Cashier,32,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7974,12/31/2014 0:00,2/11/1992,6/3/2012,1/1/1900,22,2,Terrace,Customer Service,Cashier,32,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7974,12/31/2015 0:00,2/11/1992,6/3/2012,1/1/1900,23,3,Terrace,Customer Service,Cashier,32,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7975,12/31/2012 0:00,2/11/1992,6/3/2012,1/1/1900,20,0,Vancouver,Processed Foods,Shelf Stocker,44,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7975,12/31/2013 0:00,2/11/1992,6/3/2012,1/1/1900,21,1,Vancouver,Processed Foods,Shelf Stocker,44,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7975,12/31/2014 0:00,2/11/1992,6/3/2012,1/1/1900,22,2,Vancouver,Processed Foods,Shelf Stocker,44,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7975,12/31/2015 0:00,2/11/1992,6/3/2012,1/1/1900,23,3,Vancouver,Processed Foods,Shelf Stocker,44,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7976,12/31/2012 0:00,2/24/1992,6/9/2012,12/30/2014,20,0,Fort Nelson,Customer Service,Cashier,11,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7976,12/31/2013 0:00,2/24/1992,6/9/2012,12/30/2014,21,1,Fort Nelson,Customer Service,Cashier,11,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7977,12/31/2012 0:00,2/27/1992,6/11/2012,1/1/1900,20,0,Nanaimo,Customer Service,Cashier,18,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7977,12/31/2013 0:00,2/27/1992,6/11/2012,1/1/1900,21,1,Nanaimo,Customer Service,Cashier,18,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7977,12/31/2014 0:00,2/27/1992,6/11/2012,1/1/1900,22,2,Nanaimo,Customer Service,Cashier,18,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7977,12/31/2015 0:00,2/27/1992,6/11/2012,1/1/1900,23,3,Nanaimo,Customer Service,Cashier,18,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7978,12/31/2012 0:00,2/27/1992,6/11/2012,1/1/1900,20,0,Nanaimo,Customer Service,Cashier,18,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7978,12/31/2013 0:00,2/27/1992,6/11/2012,1/1/1900,21,1,Nanaimo,Customer Service,Cashier,18,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7978,12/31/2014 0:00,2/27/1992,6/11/2012,1/1/1900,22,2,Nanaimo,Customer Service,Cashier,18,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7978,12/31/2015 0:00,2/27/1992,6/11/2012,1/1/1900,23,3,Nanaimo,Customer Service,Cashier,18,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7979,12/31/2012 0:00,2/28/1992,6/12/2012,1/1/1900,20,0,Vancouver,Processed Foods,Shelf Stocker,44,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7979,12/31/2013 0:00,2/28/1992,6/12/2012,1/1/1900,21,1,Vancouver,Processed Foods,Shelf Stocker,44,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7979,12/31/2014 0:00,2/28/1992,6/12/2012,1/1/1900,22,2,Vancouver,Processed Foods,Shelf Stocker,44,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7979,12/31/2015 0:00,2/28/1992,6/12/2012,1/1/1900,23,3,Vancouver,Processed Foods,Shelf Stocker,44,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7980,12/31/2012 0:00,3/3/1992,6/13/2012,1/1/1900,20,0,Prince George,Customer Service,Cashier,26,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7980,12/31/2013 0:00,3/3/1992,6/13/2012,1/1/1900,21,1,Prince George,Customer Service,Cashier,26,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7980,12/31/2014 0:00,3/3/1992,6/13/2012,1/1/1900,22,2,Prince George,Customer Service,Cashier,26,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
